arc_i,arc_j,capacity_00,capacity_01,capacity_02,capacity_03,capacity_04,capacity_05,capacity_06,capacity_07,capacity_08,capacity_09,capacity_10,capacity_11,capacity_12,capacity_13,capacity_14,capacity_15,capacity_16,capacity_17,capacity_18,capacity_19,capacity_20
superSource15,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981537,0,0,0,0,1981537
superSource15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9814918,0,0,0,0,9814918
superSource15,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4923418,0,0,0,0,4923418
superSource15,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6220524,0,0,0,0,6220524
superSource15,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171534,0,0,0,0,1171534
superSource15,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612193,0,0,0,0,612193
superSource15,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4587481,0,0,0,0,4587481
superSource15,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780752,0,0,0,0,780752
superSource15,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265775,0,0,0,0,1265775
superSource15,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630663,0,0,0,0,3630663
superSource15,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3226766,0,0,0,0,3226766
superSource15,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6069160,0,0,0,0,6069160
superSource15,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772639,0,0,0,0,2772639
superSource15,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538894,0,0,0,0,2538894
superSource15,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663563,0,0,0,0,1663563
superSource15,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423049,0,0,0,0,423049
superSource15,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13144502,0,0,0,0,13144502
superSource15,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381018,0,0,0,0,381018
superSource15,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017558,0,0,0,0,1017558
superSource15,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6226436,0,0,0,0,6226436
superSource15,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939502,0,0,0,0,1939502
superSource15,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092148,0,0,0,0,2092148
superSource15,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748938,0,0,0,0,2748938
superSource15,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12711091,0,0,0,0,12711091
superSource15,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306475,0,0,0,0,2306475
superSource15,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972006,0,0,0,0,2972006
superSource15,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732344,0,0,0,0,5732344
superSource15,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300693,0,0,0,0,1300693
superSource15,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370844,0,0,0,0,2370844
superSource15,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639017,0,0,0,0,3639017
superSource15,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112551,0,0,0,0,112551
superSource15,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250018,0,0,0,0,250018
superSource15,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411467,0,0,0,0,411467
superSource15,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15334925,0,0,0,0,15334925
superSource15,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6062066,0,0,0,0,6062066
superSource15,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595891,0,0,0,0,1595891
superSource15,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10612220,0,0,0,0,10612220
superSource15,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12721722,0,0,0,0,12721722
superSource15,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268065,0,0,0,0,268065
superSource15,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1856113,0,0,0,0,1856113
superSource15,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337891,0,0,0,0,337891
superSource15,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6137653,0,0,0,0,6137653
superSource15,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561714,0,0,0,0,2561714
superSource15,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6252630,0,0,0,0,6252630
superSource15,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589810,0,0,0,0,589810
superSource15,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629926,0,0,0,0,629926
superSource15,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452285,0,0,0,0,1452285
superSource15,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189803,0,0,0,0,189803
superSource15,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443752,0,0,0,0,2443752
superSource15,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2769423,0,0,0,0,2769423
superSource15,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14227085,0,0,0,0,14227085
superSource15,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114871,0,0,0,0,114871
superSource15,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4116504,0,0,0,0,4116504
superSource15,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4923418,0,0,0,0,4923418
superSource15,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403563,0,0,0,0,403563
superSource15,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911601,0,0,0,0,911601
superSource15,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662672,0,0,0,0,2662672
superSource15,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580399,0,0,0,0,3580399
superSource15,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21862,0,0,0,0,21862
superSource15,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9769906,0,0,0,0,9769906
superSource15,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119774,0,0,0,0,119774
superSource15,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711614,0,0,0,0,1711614
superSource15,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666198,0,0,0,0,666198
superSource15,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19739437,0,0,0,0,19739437
superSource15,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35015,0,0,0,0,35015
superSource15,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196800,0,0,0,0,196800
superSource15,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89979,0,0,0,0,89979
superSource15,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47309,0,0,0,0,47309
superSource15,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35500,0,0,0,0,35500
superSource15,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33170,0,0,0,0,33170
superSource15,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108560,0,0,0,0,108560
superSource15,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176595,0,0,0,0,1176595
superSource15,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17948929,0,0,0,0,17948929
superSource15,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24299273,0,0,0,0,24299273
superSource15,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51183228,0,0,0,0,51183228
superSource15,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116758,0,0,0,0,1116758
superSource15,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107282,0,0,0,0,107282
superSource15,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199786,0,0,0,0,199786
superSource15,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787500,0,0,0,0,1787500
superSource15,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5969419,0,0,0,0,5969419
superSource15,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122615,0,0,0,0,2122615
superSource15,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206225,0,0,0,0,2206225
superSource15,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132125,0,0,0,0,132125
superSource15,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257088,0,0,0,0,6257088
superSource15,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500303,0,0,0,0,6500303
superSource15,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341775,0,0,0,0,341775
superSource15,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10154548,0,0,0,0,10154548
superSource15,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18382470,0,0,0,0,18382470
superSource15,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8449903,0,0,0,0,8449903
superSource15,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6529078,0,0,0,0,6529078
superSource15,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020999,0,0,0,0,1020999
superSource15,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8517224,0,0,0,0,8517224
superSource15,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475535,0,0,0,0,1475535
superSource15,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222315,0,0,0,0,1222315
superSource15,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2862523,0,0,0,0,2862523
superSource15,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17388949,0,0,0,0,17388949
superSource15,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3314712,0,0,0,0,3314712
superSource15,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12673,0,0,0,0,12673
superSource15,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6898035,0,0,0,0,6898035
superSource15,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539744,0,0,0,0,2539744
superSource15,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3927482,0,0,0,0,3927482
superSource15,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142484,0,0,0,0,2142484
superSource15,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3624438,0,0,0,0,3624438
superSource15,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698819,0,0,0,0,698819
superSource15,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5338033,0,0,0,0,5338033
superSource15,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908947,0,0,0,0,1908947
superSource15,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172280,0,0,0,0,172280
superSource15,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880563,0,0,0,0,3880563
superSource15,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6624903,0,0,0,0,6624903
superSource15,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5371791,0,0,0,0,5371791
superSource15,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869831,0,0,0,0,869831
superSource15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467816,0,0,0,0,2467816
superSource15,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668925,0,0,0,0,2668925
superSource15,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4596147,0,0,0,0,4596147
superSource15,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9136066,0,0,0,0,9136066
superSource15,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5334324,0,0,0,0,5334324
superSource15,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10453057,0,0,0,0,10453057
superSource15,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6593675,0,0,0,0,6593675
superSource15,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519401,0,0,0,0,519401
superSource15,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9261305,0,0,0,0,9261305
superSource15,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013585,0,0,0,0,2013585
superSource15,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2902999,0,0,0,0,2902999
superSource15,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4421436,0,0,0,0,4421436
superSource15,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630283,0,0,0,0,2630283
superSource15,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28894916,0,0,0,0,28894916
superSource15,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927011,0,0,0,0,927011
superSource15,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2784293,0,0,0,0,2784293
superSource15,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532699,0,0,0,0,1532699
superSource15,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49887,0,0,0,0,49887
superSource15,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10133,0,0,0,0,10133
superSource15,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64122,0,0,0,0,64122
superSource15,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49014,0,0,0,0,49014
superSource15,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8827534,0,0,0,0,8827534
superSource15,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681541,0,0,0,0,2681541
superSource15,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158987,0,0,0,0,158987
superSource15,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562333,0,0,0,0,562333
superSource15,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85667,0,0,0,0,85667
superSource15,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39321671,0,0,0,0,39321671
superSource15,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21822806,0,0,0,0,21822806
superSource15,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378031,0,0,0,0,378031
superSource15,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4948110,0,0,0,0,4948110
superSource15,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099480,0,0,0,0,3099480
superSource15,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36959,0,0,0,0,36959
superSource15,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321824,0,0,0,0,321824
superSource15,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10818704,0,0,0,0,10818704
superSource15,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16758843,0,0,0,0,16758843
superSource15,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306446,0,0,0,0,306446
superSource15,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13113668,0,0,0,0,13113668
superSource15,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17126261,0,0,0,0,17126261
superSource15,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814609,0,0,0,0,1814609
superSource15,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5146469,0,0,0,0,5146469
superSource15,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2272108,0,0,0,0,2272108
superSource15,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11398778,0,0,0,0,11398778
superSource15,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16733666,0,0,0,0,16733666
superSource15,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651310,0,0,0,0,2651310
superSource15,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24711422,0,0,0,0,24711422
superSource15,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760637,0,0,0,0,5760637
superSource15,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3942581,0,0,0,0,3942581
superSource15,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18750178,0,0,0,0,18750178
superSource15,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7191764,0,0,0,0,7191764
superSource15,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3872657,0,0,0,0,3872657
superSource15,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790737,0,0,0,0,2790737
superSource15,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364169,0,0,0,0,364169
superSource15,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3691572,0,0,0,0,3691572
superSource15,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5751540,0,0,0,0,5751540
superSource15,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865789,0,0,0,0,3865789
superSource15,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4961532,0,0,0,0,4961532
superSource15,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328214,0,0,0,0,2328214
superSource15,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177387,0,0,0,0,2177387
superSource15,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66324,0,0,0,0,66324
superSource15,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6220275,0,0,0,0,6220275
superSource15,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13654790,0,0,0,0,13654790
superSource15,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10333494,0,0,0,0,10333494
superSource15,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657611,0,0,0,0,657611
superSource15,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796879,0,0,0,0,2796879
superSource15,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4001142,0,0,0,0,4001142
superSource15,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382149,0,0,0,0,1382149
superSource15,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929879,0,0,0,0,929879
superSource15,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899124,0,0,0,0,2899124
superSource15,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184289,0,0,0,0,2184289
superSource15,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8697428,0,0,0,0,8697428
superSource15,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4492796,0,0,0,0,4492796
superSource15,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370298,0,0,0,0,370298
superSource15,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957215,0,0,0,0,1957215
superSource15,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053257,0,0,0,0,1053257
superSource15,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26864214,0,0,0,0,26864214
superSource15,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750771,0,0,0,0,2750771
superSource15,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664058,0,0,0,0,2664058
superSource15,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6159045,0,0,0,0,6159045
superSource15,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4923418,0,0,0,0,4923418
superSource15,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79410,0,0,0,0,79410
superSource15,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725888,0,0,0,0,1725888
superSource15,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4875739,0,0,0,0,4875739
superSource15,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653428,0,0,0,0,653428
superSource15,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149833,0,0,0,0,3149833
superSource15,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875367,0,0,0,0,875367
superSource15,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7296880,0,0,0,0,7296880
superSource15,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4053801,0,0,0,0,4053801
superSource15,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5055735,0,0,0,0,5055735
superSource17,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98912,0,0,98912
superSource17,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137993,0,0,137993
superSource17,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64888,0,0,64888
superSource17,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16672,0,0,16672
superSource17,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154202,0,0,154202
superSource17,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818,0,0,3818
superSource17,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16544,0,0,16544
superSource17,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72778,0,0,72778
superSource17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10597,0,0,10597
superSource17,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145256,0,0,145256
superSource17,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33098,0,0,33098
superSource17,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138431,0,0,138431
superSource17,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16211,0,0,16211
superSource17,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23736,0,0,23736
superSource17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159270,0,0,159270
superSource17,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326890,0,0,1326890
superSource17,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380616,0,0,380616
superSource17,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25288,0,0,25288
superSource17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30288,0,0,30288
superSource17,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31072,0,0,31072
superSource17,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16694,0,0,16694
superSource17,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,875
superSource17,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149704,0,0,149704
superSource17,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574901,0,0,574901
superSource17,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69143,0,0,69143
superSource17,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35034,0,0,35034
superSource17,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31521,0,0,31521
superSource17,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401986,0,0,401986
superSource17,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40561,0,0,40561
superSource17,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36014,0,0,36014
superSource17,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452329,0,0,452329
superSource17,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119787,0,0,119787
superSource17,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153450,0,0,153450
superSource17,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590161,0,0,1590161
superSource17,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397895,0,0,397895
superSource17,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403198,0,0,403198
superSource17,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60744,0,0,60744
superSource17,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66048,0,0,66048
superSource17,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135417,0,0,135417
superSource17,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82825,0,0,82825
superSource17,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211695,0,0,211695
superSource17,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29924,0,0,29924
superSource17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251272,0,0,251272
superSource17,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307076,0,0,307076
superSource17,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155609,0,0,155609
superSource17,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408730,0,0,408730
superSource17,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80644,0,0,80644
superSource17,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122037,0,0,122037
superSource17,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183128,0,0,183128
superSource17,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149356,0,0,149356
superSource17,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378398,0,0,378398
superSource17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31949,0,0,31949
superSource17,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77922,0,0,77922
superSource17,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71498,0,0,71498
superSource17,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121696,0,0,121696
superSource17,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26481,0,0,26481
superSource17,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72576,0,0,72576
superSource17,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8717,0,0,8717
superSource17,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10832,0,0,10832
superSource17,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157940,0,0,157940
superSource17,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36884,0,0,36884
superSource17,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21217,0,0,21217
superSource17,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169689,0,0,169689
superSource17,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4152,0,0,4152
superSource17,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80608,0,0,80608
superSource17,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182366,0,0,182366
